"work_year","experience_level","job_title","salary","salary_currency","salary_in_usd","employee_residence","company_location"
"2023","EN","Data Scientist","135000","USD","135000","US","US"
"2023","EN","Data Scientist","110000","USD","110000","US","US"
"2023","SE","Data Engineer","105000","GBP","129192","GB","GB"
"2023","SE","Data Engineer","80000","GBP","98432","GB","GB"
"2023","MI","AI Engineer","300000","GBP","369120","GB","GB"
"2023","MI","AI Engineer","33063","GBP","40680","GB","GB"
"2023","SE","Research Scientist","150000","USD","150000","US","US"
"2023","SE","Research Scientist","130000","USD","130000","US","US"
"2023","SE","Data Engineer","128000","USD","128000","US","US"
"2023","SE","Data Engineer","81500","USD","81500","US","US"
"2023","SE","Data Architect","306000","USD","306000","US","US"
"2023","SE","Data Architect","204000","USD","204000","US","US"
"2023","SE","Data Scientist","185900","USD","185900","US","US"
"2023","SE","Data Scientist","129300","USD","129300","US","US"
"2023","SE","Machine Learning Engineer","204500","USD","204500","US","US"
"2023","SE","Machine Learning Engineer","142200","USD","142200","US","US"
"2023","MI","Machine Learning Engineer","70000","EUR","75577","NL","NL"
"2023","EN","Data Engineer","18000","USD","18000","IN","IN"
"2023","MI","Data Analyst","300000","GBP","369120","GB","GB"
"2023","MI","Data Analyst","50000","GBP","61520","GB","GB"
"2023","EX","Head of Data","270000","USD","270000","US","US"
"2023","EX","Head of Data","200000","USD","200000","US","US"
"2023","MI","Data Scientist","204500","USD","204500","US","US"
"2023","MI","Data Scientist","142200","USD","142200","US","US"
"2023","MI","Data Analyst","75000","GBP","92280","GB","GB"
"2023","MI","Data Analyst","55000","GBP","67672","GB","GB"
"2023","SE","Data Engineer","188600","USD","188600","US","US"
"2023","SE","Data Engineer","111550","USD","111550","US","US"
"2023","SE","Machine Learning Engineer","230000","USD","230000","US","US"
"2023","SE","Machine Learning Engineer","160000","USD","160000","US","US"
"2023","SE","Data Engineer","247300","USD","247300","US","US"
"2023","SE","Data Engineer","139700","USD","139700","US","US"
"2023","SE","AI Engineer","360000","USD","360000","US","US"
"2023","SE","AI Engineer","240000","USD","240000","US","US"
"2023","SE","ETL Developer","129100","USD","129100","US","US"
"2023","SE","ETL Developer","111400","USD","111400","US","US"
"2023","SE","Data Analyst","135000","USD","135000","US","US"
"2023","SE","Data Analyst","110000","USD","110000","US","US"
"2023","SE","Machine Learning Engineer","214500","USD","214500","US","US"
"2023","SE","Machine Learning Engineer","132600","USD","132600","US","US"
"2023","SE","Data Analyst","120000","USD","120000","US","US"
"2023","SE","Data Analyst","100000","USD","100000","US","US"
"2023","SE","Machine Learning Engineer","242921","USD","242921","US","US"
"2023","SE","Machine Learning Engineer","170045","USD","170045","US","US"
"2023","SE","Data Engineer","225000","USD","225000","US","US"
"2023","SE","Data Engineer","175000","USD","175000","US","US"
"2023","MI","Data Scientist","180000","USD","180000","US","US"
"2023","MI","Data Scientist","162000","USD","162000","US","US"
"2023","SE","Data Architect","175000","USD","175000","US","US"
"2023","SE","Data Architect","90000","USD","90000","US","US"
"2023","EN","Data Scientist","156450","USD","156450","US","US"
"2023","EN","Data Scientist","119200","USD","119200","US","US"
"2023","SE","Data Scientist","245000","USD","245000","US","US"
"2023","SE","Data Scientist","185000","USD","185000","US","US"
"2023","SE","Machine Learning Engineer","214500","USD","214500","US","US"
"2023","SE","Machine Learning Engineer","132600","USD","132600","US","US"
"2023","MI","Data Scientist","154800","USD","154800","US","US"
"2023","MI","Data Scientist","76300","USD","76300","US","US"
"2023","SE","Data Scientist","178600","USD","178600","US","US"
"2023","SE","Data Scientist","88600","USD","88600","US","US"
"2023","SE","Research Scientist","248100","USD","248100","US","US"
"2023","SE","Research Scientist","145900","USD","145900","US","US"
"2023","SE","Data Analyst","93919","USD","93919","US","US"
"2023","SE","Data Analyst","51962","USD","51962","US","US"
"2023","SE","Data Scientist","207345","USD","207345","US","US"
"2023","SE","Data Scientist","180300","USD","180300","US","US"
"2023","SE","Machine Learning Engineer","200000","USD","200000","US","US"
"2023","SE","Machine Learning Engineer","140000","USD","140000","US","US"
"2023","SE","Analytics Engineer","205000","USD","205000","US","US"
"2023","SE","Analytics Engineer","167500","USD","167500","US","US"
"2023","SE","Data Analyst","140000","USD","140000","US","US"
"2023","SE","Data Analyst","110000","USD","110000","US","US"
"2023","SE","Data Scientist","228045","USD","228045","US","US"
"2023","SE","Data Scientist","198300","USD","198300","US","US"
"2023","SE","Data Engineer","150000","USD","150000","US","US"
"2023","SE","Data Engineer","140000","USD","140000","US","US"
"2023","SE","Data Analyst","100000","USD","100000","US","US"
"2023","SE","Data Analyst","75000","USD","75000","US","US"
"2023","SE","Data Scientist","45000","EUR","48585","ES","ES"
"2023","SE","Data Scientist","36000","EUR","38868","ES","ES"
"2023","MI","BI Developer","100000","USD","100000","US","US"
"2023","MI","BI Developer","75000","USD","75000","US","US"
"2023","MI","Data Scientist","72360","EUR","78125","LV","LV"
"2023","MI","Data Scientist","37440","EUR","40423","LV","LV"
"2023","SE","Data Modeler","140000","USD","140000","US","US"
"2023","SE","Data Modeler","100000","USD","100000","US","US"
"2023","MI","Data Analytics Manager","125000","USD","125000","US","US"
"2023","MI","Data Analytics Manager","120000","USD","120000","US","US"
"2023","SE","Business Intelligence Analyst","127000","USD","127000","US","US"
"2023","SE","Business Intelligence Analyst","99000","USD","99000","US","US"
"2023","MI","Data Engineer","130000","USD","130000","US","US"
"2023","MI","Data Engineer","120000","USD","120000","US","US"
"2023","SE","Business Intelligence Analyst","194500","USD","194500","US","US"
"2023","SE","Business Intelligence Analyst","132320","USD","132320","US","US"
"2023","SE","Data Engineer","135000","USD","135000","US","US"
"2023","SE","Data Engineer","90000","USD","90000","US","US"
"2023","SE","Data Analyst","223602","USD","223602","US","US"
"2023","SE","Data Analyst","143520","USD","143520","US","US"
"2023","SE","Machine Learning Scientist","180000","USD","180000","US","US"
"2023","SE","Machine Learning Scientist","140000","USD","140000","US","US"
"2023","MI","Data Scientist","180000","USD","180000","US","US"
"2023","MI","Data Scientist","162000","USD","162000","US","US"
"2023","SE","Data Engineer","99000","GBP","121809","GB","GB"
"2023","SE","Data Engineer","68000","GBP","83667","GB","GB"
"2023","SE","Data Analyst","120350","USD","120350","US","US"
"2023","SE","Data Analyst","74400","USD","74400","US","US"
"2023","SE","Data Scientist","185000","USD","185000","US","US"
"2023","SE","Data Scientist","123000","USD","123000","US","US"
"2023","MI","Data Engineer","140000","USD","140000","US","US"
"2023","MI","Data Engineer","90000","USD","90000","US","US"
"2023","SE","Machine Learning Engineer","214500","USD","214500","US","US"
"2023","SE","Machine Learning Engineer","132600","USD","132600","US","US"
"2023","SE","Data Engineer","154000","USD","154000","US","US"
"2023","SE","Data Engineer","103000","USD","103000","US","US"
"2023","SE","Data Analyst","90000","USD","90000","US","US"
"2023","SE","Data Analyst","80000","USD","80000","US","US"
"2023","EX","Data Manager","140000","USD","140000","US","US"
"2023","EX","Data Manager","100000","USD","100000","US","US"
"2023","SE","Data Engineer","170000","USD","170000","US","US"
"2023","SE","Data Engineer","100000","USD","100000","US","US"
"2023","MI","Data Analyst","115000","USD","115000","US","US"
"2023","MI","Data Analyst","105000","USD","105000","US","US"
"2023","SE","Data Scientist","296100","USD","296100","US","US"
"2023","SE","Data Scientist","144500","USD","144500","US","US"
"2023","EN","Data Engineer","220000","USD","220000","US","US"
"2023","EN","Data Engineer","187000","USD","187000","US","US"
"2023","SE","Data Analyst","118600","USD","118600","US","US"
"2023","SE","Data Analyst","96800","USD","96800","US","US"
"2023","EN","Data Scientist","100000","USD","100000","US","US"
"2023","MI","Machine Learning Engineer","45000","EUR","48585","IT","GB"
"2023","MI","Data Analyst","142000","USD","142000","US","US"
"2023","MI","Data Analyst","128000","USD","128000","US","US"
"2023","SE","ETL Developer","99500","USD","99500","US","US"
"2023","SE","ETL Developer","53300","USD","53300","US","US"
"2023","SE","Data Engineer","210000","USD","210000","US","US"
"2023","SE","Data Engineer","165000","USD","165000","US","US"
"2023","SE","Research Scientist","172000","USD","172000","US","US"
"2023","SE","Research Scientist","125000","USD","125000","US","US"
"2023","SE","Data Engineer","250000","USD","250000","US","US"
"2023","SE","Data Engineer","190000","USD","190000","US","US"
"2023","SE","Research Engineer","245000","USD","245000","US","US"
"2023","SE","Research Engineer","245000","USD","245000","US","US"
"2023","SE","Data Architect","234900","USD","234900","US","US"
"2023","SE","Data Architect","68400","USD","68400","US","US"
"2023","SE","Data Scientist","155000","USD","155000","US","US"
"2023","SE","Data Scientist","139000","USD","139000","US","US"
"2023","SE","Data Analyst","142000","USD","142000","US","US"
"2023","SE","Data Analyst","128000","USD","128000","US","US"
"2023","SE","Research Engineer","172000","USD","172000","US","US"
"2023","SE","Research Engineer","125000","USD","125000","US","US"
"2023","SE","Data Engineer","128000","USD","128000","US","US"
"2023","SE","Data Engineer","81500","USD","81500","US","US"
"2023","MI","Data Engineer","167500","USD","167500","US","US"
"2023","MI","Data Engineer","106500","USD","106500","US","US"
"2023","MI","Data Engineer","150000","USD","150000","US","US"
"2023","MI","Data Engineer","100000","USD","100000","US","US"
"2023","SE","Data Analyst","139600","USD","139600","US","US"
"2023","SE","Data Analyst","85700","USD","85700","US","US"
"2020","EN","Azure Data Engineer","100000","USD","100000","MU","MU"
"2023","SE","Data Engineer","143000","USD","143000","US","US"
"2023","SE","Data Engineer","95000","USD","95000","US","US"
"2023","SE","Data Manager","145000","USD","145000","US","US"
"2023","SE","Data Manager","130000","USD","130000","US","US"
"2023","SE","Machine Learning Engineer","330000","USD","330000","US","US"
"2023","SE","Machine Learning Engineer","188000","USD","188000","US","US"
"2023","SE","Data Scientist","238000","USD","238000","CA","CA"
"2023","SE","Data Scientist","156000","USD","156000","CA","CA"
"2023","SE","Data Analyst","145000","USD","145000","US","US"
"2023","SE","Data Analyst","106000","USD","106000","US","US"
"2023","SE","Decision Scientist","140000","GBP","172256","GB","GB"
"2023","SE","Decision Scientist","100000","GBP","123040","GB","GB"
"2023","SE","Machine Learning Engineer","297300","USD","297300","US","US"
"2023","SE","Machine Learning Engineer","198200","USD","198200","US","US"
"2023","SE","Data Engineer","269100","USD","269100","US","US"
"2023","SE","Data Engineer","131300","USD","131300","US","US"
"2023","SE","Machine Learning Infrastructure Engineer","220000","USD","220000","US","US"
"2023","SE","Machine Learning Infrastructure Engineer","150000","USD","150000","US","US"
"2023","SE","Data Engineer","60000","GBP","73824","GB","GB"
"2023","SE","Data Engineer","50000","GBP","61520","GB","GB"
"2023","MI","Research Scientist","252990","USD","252990","US","US"
"2023","MI","Research Scientist","162170","USD","162170","US","US"
"2023","SE","Machine Learning Infrastructure Engineer","260000","USD","260000","US","US"
"2023","SE","Machine Learning Infrastructure Engineer","235000","USD","235000","US","US"
"2023","MI","Machine Learning Engineer","204500","USD","204500","US","US"
"2023","MI","Machine Learning Engineer","142200","USD","142200","US","US"
"2023","SE","Data Analytics Manager","190000","USD","190000","US","US"
"2023","SE","Data Analytics Manager","145000","USD","145000","US","US"
"2023","SE","Data Scientist","212800","USD","212800","US","US"
"2023","SE","Data Scientist","111600","USD","111600","US","US"
"2023","SE","Data Analyst","175000","USD","175000","US","US"
"2023","SE","Data Analyst","130000","USD","130000","US","US"
"2023","SE","Business Intelligence Analyst","194521","USD","194521","US","US"
"2023","SE","Business Intelligence Analyst","176838","USD","176838","US","US"
"2023","EX","Analytics Engineer","200000","USD","200000","US","US"
"2023","EX","Analytics Engineer","170000","USD","170000","US","US"
"2023","SE","Data Scientist","191765","USD","191765","US","US"
"2023","SE","Data Scientist","134236","USD","134236","US","US"
"2023","SE","Data Scientist","238000","USD","238000","CA","CA"
"2023","SE","Data Scientist","156000","USD","156000","CA","CA"
"2023","SE","Data Scientist","198800","USD","198800","US","US"
"2023","SE","Data Scientist","90700","USD","90700","US","US"
"2023","MI","BI Developer","154800","USD","154800","US","US"
"2023","MI","BI Developer","76300","USD","76300","US","US"
"2023","MI","Data Lead","130000","USD","130000","US","US"
"2023","MI","Data Lead","115000","USD","115000","US","US"
"2023","SE","Data Analyst","110000","USD","110000","US","US"
"2023","SE","Data Analyst","70000","USD","70000","US","US"
"2023","MI","Data Analyst","39000","EUR","42107","DE","DE"
"2023","MI","Machine Learning Engineer","300000","USD","300000","US","US"
"2023","MI","Machine Learning Engineer","200000","USD","200000","US","US"
"2023","SE","Data Architect","155000","USD","155000","US","US"
"2023","SE","Data Architect","135000","USD","135000","US","US"
